Year,Month,Day,Hour,Temp,Dewtemp,Pressure,WindDir,WindSpeed,Sky,Precip1,Precip6,ID
2010,1,18,18,-10,-23,9971,210,60,6,-9999,-9999,010010-99999
2010,1,18,19,-2,-12,9972,200,50,-9999,-9999,-9999,010010-99999
2010,1,18,20,3,-5,9969,210,40,-9999,-9999,-9999,010010-99999
2010,1,18,21,14,7,9967,210,80,-9999,-9999,-9999,010010-99999
2010,1,18,22,16,4,9970,210,80,-9999,-9999,-9999,010010-99999
2010,1,18,23,12,-1,9971,210,100,-9999,-9999,-9999,010010-99999
2010,1,19,0,3,-22,9983,210,70,6,-9999,20,010010-99999
2010,1,19,1,-3,-28,9990,200,70,-9999,-9999,-9999,010010-99999
2010,1,19,2,-3,-29,9994,210,50,-9999,-9999,-9999,010010-99999
2010,1,19,3,-4,-26,9998,210,70,-9999,-9999,-9999,010010-99999
2010,1,19,4,-2,-26,9998,220,70,-9999,-9999,-9999,010010-99999
2010,1,19,5,7,-24,9999,220,100,-9999,-9999,-9999,010010-99999
2010,1,19,6,11,-20,10003,240,90,6,-9999,-1,010010-99999
2010,1,19,7,11,-13,10008,230,90,-9999,-9999,-9999,010010-99999
2010,1,19,8,10,-4,10016,220,40,-9999,-9999,-9999,010010-99999
2010,1,19,9,19,-11,10021,240,80,6,-9999,-9999,010010-99999
2010,1,19,10,18,-14,10028,240,70,-9999,-9999,-9999,010010-99999
2010,1,19,11,10,-14,10040,230,30,-9999,-9999,-9999,010010-99999
2010,1,19,12,1,-15,10049,190,40,6,-9999,-1,010010-99999
2010,1,19,13,-1,-15,10056,200,30,-9999,-9999,-9999,010010-99999
2010,1,19,14,-8,-25,10061,260,50,-9999,-9999,-9999,010010-99999
2010,1,19,15,-8,-25,10065,150,20,3,-9999,-9999,010010-99999
2010,1,19,16,-11,-27,10071,360,20,-9999,-9999,-9999,010010-99999
2010,1,19,17,-17,-32,10074,270,10,-9999,-9999,-9999,010010-99999
2010,1,19,18,-14,-26,10078,180,30,2,-9999,-9999,010010-99999
2010,1,19,19,-13,-24,10083,220,30,-9999,-9999,-9999,010010-99999
2010,1,19,20,-1,-13,10082,200,40,-9999,-9999,-9999,010010-99999
2010,1,19,21,1,-11,10081,220,20,-9999,-9999,-9999,010010-99999
2010,1,19,22,4,-5,10075,210,40,-9999,-9999,-9999,010010-99999
2010,1,19,23,8,0,10075,180,30,-9999,-9999,-9999,010010-99999
2010,1,20,0,9,3,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,20,1,17,11,10075,200,60,-9999,-9999,-9999,010010-99999
2010,1,20,2,19,13,10075,200,80,-9999,-9999,-9999,010010-99999
2010,1,20,3,19,14,10082,200,80,-9999,-9999,-9999,010010-99999
2010,1,20,4,21,16,10084,200,70,-9999,-9999,-9999,010010-99999
2010,1,20,5,22,17,10092,200,70,-9999,-9999,-9999,010010-99999
2010,1,20,6,20,15,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,20,7,21,16,10101,210,50,-9999,-9999,-9999,010010-99999
2010,1,20,8,22,17,10107,200,50,-9999,-9999,-9999,010010-99999
2010,1,20,9,24,19,10115,190,30,-9999,-9999,-9999,010010-99999
2010,1,20,10,24,19,10121,140,20,-9999,-9999,-9999,010010-99999
2010,1,20,11,24,18,10127,190,40,-9999,-9999,-9999,010010-99999
2010,1,20,12,24,17,10127,200,50,8,-9999,0,010010-99999
2010,1,20,13,25,16,10133,200,50,-9999,-9999,-9999,010010-99999
2010,1,20,14,24,13,10138,200,50,-9999,-9999,-9999,010010-99999
2010,1,20,15,23,12,10143,200,40,8,-9999,-9999,010010-99999
2010,1,20,16,22,12,10148,200,30,-9999,-9999,-9999,010010-99999
2010,1,20,17,24,13,10151,170,80,-9999,-9999,-9999,010010-99999
2010,1,20,18,26,14,10155,160,100,8,-9999,-9999,010010-99999
2010,1,20,19,25,12,10157,150,100,-9999,-9999,-9999,010010-99999
2010,1,20,20,26,10,10164,160,90,-9999,-9999,-9999,010010-99999
2010,1,20,21,26,11,10168,150,100,-9999,-9999,-9999,010010-99999
2010,1,20,22,27,12,10172,150,100,-9999,-9999,-9999,010010-99999
2010,1,20,23,26,10,10174,140,90,-9999,-9999,-9999,010010-99999
2010,1,21,0,25,8,10176,140,100,8,-9999,0,010010-99999
2010,1,21,1,27,9,10177,150,100,-9999,-9999,-9999,010010-99999
2010,1,21,2,28,11,10181,160,100,-9999,-9999,-9999,010010-99999
2010,1,21,3,26,9,10183,160,90,-9999,-9999,-9999,010010-99999
2010,1,21,4,26,9,10182,160,100,-9999,-9999,-9999,010010-99999
2010,1,21,5,26,9,10184,160,100,-9999,-9999,-9999,010010-99999
2010,1,21,6,28,13,10188,160,110,8,-9999,-9999,010010-99999
2010,1,21,7,24,11,10193,160,90,-9999,-9999,-9999,010010-99999
2010,1,21,8,23,11,10195,150,90,-9999,-9999,-9999,010010-99999
2010,1,21,9,20,9,10197,160,70,8,-9999,-9999,010010-99999
2010,1,21,10,21,9,10199,150,80,-9999,-9999,-9999,010010-99999
2010,1,21,11,20,8,10201,150,70,-9999,-9999,-9999,010010-99999
2010,1,21,12,19,8,10198,130,70,7,-9999,0,010010-99999
2010,1,21,13,18,7,10194,180,50,-9999,-9999,-9999,010010-99999
2010,1,21,14,20,8,10189,190,70,-9999,-9999,-9999,010010-99999
2010,1,21,15,20,6,10186,150,60,8,-9999,-9999,010010-99999
2010,1,21,16,20,5,10185,150,60,-9999,-9999,-9999,010010-99999
2010,1,21,17,19,4,10183,140,60,-9999,-9999,-9999,010010-99999
2010,1,21,18,18,2,10184,130,50,8,-9999,-9999,010010-99999
2010,1,21,19,18,1,10183,140,50,-9999,-9999,-9999,010010-99999
2010,1,21,20,20,-3,10183,140,90,-9999,-9999,-9999,010010-99999
2010,1,21,21,18,-1,10182,130,60,-9999,-9999,-9999,010010-99999
2010,1,21,22,16,2,10181,100,60,-9999,-9999,-9999,010010-99999
2010,1,21,23,19,3,10178,110,70,-9999,-9999,-9999,010010-99999
2010,1,22,0,19,4,10177,120,60,8,-9999,0,010010-99999
2010,1,22,1,17,5,10177,120,40,-9999,-9999,-9999,010010-99999
2010,1,22,2,18,7,10173,120,60,-9999,-9999,-9999,010010-99999
2010,1,22,3,16,3,10173,130,50,-9999,-9999,-9999,010010-99999
2010,1,22,4,19,6,10173,130,70,-9999,-9999,-9999,010010-99999
2010,1,22,5,18,5,10171,120,50,-9999,-9999,-9999,010010-99999
2010,1,22,6,20,6,10165,110,40,8,-9999,-9999,010010-99999
2010,1,22,7,19,5,10163,100,40,-9999,-9999,-9999,010010-99999
2010,1,22,8,20,6,10158,100,60,-9999,-9999,-9999,010010-99999
2010,1,22,9,22,9,10158,130,60,8,-9999,-9999,010010-99999
2010,1,22,10,22,9,10158,120,60,-9999,-9999,-9999,010010-99999
2010,1,22,11,21,8,10159,120,60,-9999,-9999,-9999,010010-99999
2010,1,22,12,24,6,10152,120,80,8,-9999,0,010010-99999
2010,1,22,13,25,5,10148,130,90,-9999,-9999,-9999,010010-99999
2010,1,22,14,23,8,10142,110,90,-9999,-9999,-9999,010010-99999
2010,1,22,15,23,10,10138,120,80,8,-9999,-9999,010010-99999
2010,1,22,16,24,12,10132,120,80,-9999,-9999,-9999,010010-99999
2010,1,22,17,26,15,10129,120,80,-9999,-9999,-9999,010010-99999
2010,1,22,18,26,15,10123,130,90,8,-9999,-9999,010010-99999
2010,1,22,19,28,17,10121,130,80,-9999,-9999,-9999,010010-99999
2010,1,22,20,27,17,10118,130,80,-9999,-9999,-9999,010010-99999
2010,1,22,21,26,17,10115,130,80,-9999,-9999,-9999,010010-99999
2010,1,22,22,26,16,10108,130,80,-9999,-9999,-9999,010010-99999
2010,1,22,23,26,16,10099,130,80,-9999,-9999,-9999,010010-99999
2010,1,23,0,26,17,10092,130,80,8,-9999,8,010010-99999
2010,1,23,1,25,16,10085,140,70,-9999,-9999,-9999,010010-99999
2010,1,23,2,24,15,10077,140,70,-9999,-9999,-9999,010010-99999
2010,1,23,3,24,16,10068,140,80,-9999,-9999,-9999,010010-99999
2010,1,23,4,25,18,10067,200,50,-9999,-9999,-9999,010010-99999
2010,1,23,5,17,11,10072,190,80,-9999,-9999,-9999,010010-99999
2010,1,23,6,15,9,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,23,7,13,7,10081,190,40,-9999,-9999,-9999,010010-99999
2010,1,23,8,13,8,10089,200,40,-9999,-9999,-9999,010010-99999
2010,1,23,9,27,3,10097,260,130,7,-9999,-9999,010010-99999
2010,1,23,10,14,-2,10116,190,80,-9999,-9999,-9999,010010-99999
2010,1,23,11,11,-10,10130,200,60,-9999,-9999,-9999,010010-99999
2010,1,23,12,11,-15,10138,210,50,6,-9999,5,010010-99999
2010,1,23,13,5,-23,10152,230,50,-9999,-9999,-9999,010010-99999
2010,1,23,14,-1,-24,10156,250,60,-9999,-9999,-9999,010010-99999
2010,1,23,15,-6,-27,10163,260,100,4,-9999,-9999,010010-99999
2010,1,23,16,-4,-32,10172,230,50,-9999,-9999,-9999,010010-99999
2010,1,23,17,-8,-28,10180,40,10,-9999,-9999,-9999,010010-99999
2010,1,23,18,-10,-27,10190,0,0,2,-9999,-9999,010010-99999
2010,1,23,19,-8,-21,10194,200,50,-9999,-9999,-9999,010010-99999
2010,1,23,20,-8,-18,10199,190,40,-9999,-9999,-9999,010010-99999
2010,1,23,21,-9,-17,10202,190,40,-9999,-9999,-9999,010010-99999
2010,1,23,22,-7,-14,10206,190,50,-9999,-9999,-9999,010010-99999
2010,1,23,23,-7,-14,10210,190,30,-9999,-9999,-9999,010010-99999
2010,1,24,0,-8,-15,10213,190,30,8,-9999,0,010010-99999
2010,1,24,1,-9,-16,10213,190,30,-9999,-9999,-9999,010010-99999
2010,1,24,2,-11,-17,10211,150,20,-9999,-9999,-9999,010010-99999
2010,1,24,3,-13,-20,10212,200,10,-9999,-9999,-9999,010010-99999
2010,1,24,4,-14,-20,10213,210,20,-9999,-9999,-9999,010010-99999
2010,1,24,5,-11,-17,10211,210,10,-9999,-9999,-9999,010010-99999
2010,1,24,6,-6,-11,10209,200,20,4,-9999,-9999,010010-99999
2010,1,24,7,2,-5,10210,190,20,-9999,-9999,-9999,010010-99999
2010,1,24,8,8,2,10212,210,30,-9999,-9999,-9999,010010-99999
2010,1,24,9,11,5,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,24,10,10,4,10209,150,50,-9999,-9999,-9999,010010-99999
2010,1,24,11,7,2,10204,160,50,-9999,-9999,-9999,010010-99999
2010,1,24,12,7,2,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,24,13,8,3,10199,190,30,-9999,-9999,-9999,010010-99999
2010,1,24,14,14,9,10196,200,50,-9999,-9999,-9999,010010-99999
2010,1,24,15,18,14,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,24,16,18,13,10187,200,50,-9999,-9999,-9999,010010-99999
2010,1,24,17,16,11,10183,200,50,-9999,-9999,-9999,010010-99999
2010,1,24,18,16,11,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,24,19,10,6,10177,160,30,-9999,-9999,-9999,010010-99999
2010,1,24,20,6,2,10176,190,50,-9999,-9999,-9999,010010-99999
2010,1,24,21,8,4,10174,190,60,-9999,-9999,-9999,010010-99999
2010,1,24,22,11,7,10167,210,60,-9999,-9999,-9999,010010-99999
2010,1,24,23,11,7,10164,180,50,-9999,-9999,-9999,010010-99999
2010,1,25,0,13,9,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,25,1,16,12,10156,200,70,-9999,-9999,-9999,010010-99999
2010,1,25,2,18,14,10151,210,70,-9999,-9999,-9999,010010-99999
2010,1,25,3,18,14,10150,200,60,-9999,-9999,-9999,010010-99999
2010,1,25,4,21,16,10140,200,70,-9999,-9999,-9999,010010-99999
2010,1,25,5,23,18,10133,200,80,-9999,-9999,-9999,010010-99999
2010,1,25,6,21,16,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,25,7,19,14,10128,200,70,-9999,-9999,-9999,010010-99999
2010,1,25,8,19,14,10122,200,70,-9999,-9999,-9999,010010-99999
2010,1,25,9,19,15,10113,200,70,-9999,-9999,-9999,010010-99999
2010,1,25,10,21,16,10104,170,100,-9999,-9999,-9999,010010-99999
2010,1,25,11,23,18,10102,170,110,-9999,-9999,-9999,010010-99999
2010,1,25,12,24,16,10089,170,110,8,-9999,-1,010010-99999
2010,1,25,13,25,16,10077,170,120,-9999,-9999,-9999,010010-99999
2010,1,25,14,26,16,10068,170,110,-9999,-9999,-9999,010010-99999
2010,1,25,15,25,17,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,1,25,16,27,20,10025,160,120,-9999,-9999,-9999,010010-99999
2010,1,25,17,28,22,10008,170,120,-9999,-9999,-9999,010010-99999
2010,1,25,18,29,23,9991,170,110,8,-9999,-9999,010010-99999
2010,1,25,19,26,20,9984,200,60,-9999,-9999,-9999,010010-99999
2010,1,25,20,26,20,9971,200,50,-9999,-9999,-9999,010010-99999
2010,1,25,21,30,25,9967,200,80,-9999,-9999,-9999,010010-99999
2010,1,25,22,27,22,9970,210,70,-9999,-9999,-9999,010010-99999
2010,1,25,23,41,36,9969,190,70,-9999,-9999,-9999,010010-99999
2010,1,26,0,34,16,9970,190,40,8,-9999,3,010010-99999
2010,1,26,1,25,10,9979,200,70,-9999,-9999,-9999,010010-99999
2010,1,26,2,27,5,9979,200,90,-9999,-9999,-9999,010010-99999
2010,1,26,3,29,7,9977,210,90,-9999,-9999,-9999,010010-99999
2010,1,26,4,26,-13,9972,220,80,-9999,-9999,-9999,010010-99999
2010,1,26,5,24,-23,9972,230,90,-9999,-9999,-9999,010010-99999
2010,1,26,6,24,-43,9967,230,80,8,-9999,-9999,010010-99999
2010,1,26,7,23,-20,9961,210,90,-9999,-9999,-9999,010010-99999
2010,1,26,8,24,-25,9960,220,100,-9999,-9999,-9999,010010-99999
2010,1,26,9,21,-20,9962,230,110,7,-9999,-9999,010010-99999
2010,1,26,10,2,-26,9969,270,90,-9999,-9999,-9999,010010-99999
2010,1,26,11,-11,-38,9970,270,80,-9999,-9999,-9999,010010-99999
2010,1,26,12,-32,-58,9976,270,90,5,-9999,0,010010-99999
2010,1,26,13,-62,-81,9982,290,110,-9999,-9999,-9999,010010-99999
2010,1,26,14,-79,-99,9989,290,110,-9999,-9999,-9999,010010-99999
2010,1,26,15,-91,-113,9996,290,100,8,-9999,-9999,010010-99999
2010,1,26,16,-95,-119,10002,280,90,-9999,-9999,-9999,010010-99999
2010,1,26,17,-90,-118,10001,320,70,-9999,-9999,-9999,010010-99999
2010,1,26,18,-88,-118,10001,330,70,7,-9999,-9999,010010-99999
2010,1,26,19,-87,-119,10007,350,100,-9999,-9999,-9999,010010-99999
2010,1,26,20,-85,-116,10010,350,100,-9999,-9999,-9999,010010-99999
2010,1,26,21,-86,-123,10014,350,120,-9999,-9999,-9999,010010-99999
2010,1,26,22,-84,-119,10017,360,120,-9999,-9999,-9999,010010-99999
2010,1,26,23,-84,-121,10023,350,130,-9999,-9999,-9999,010010-99999
2010,1,27,0,-81,-121,10026,360,120,8,-9999,-1,010010-99999
2010,1,27,1,-82,-111,10034,350,120,-9999,-9999,-9999,010010-99999
2010,1,27,2,-81,-108,10040,360,140,-9999,-9999,-9999,010010-99999
2010,1,27,3,-78,-107,10045,350,140,-9999,-9999,-9999,010010-99999
2010,1,27,4,-72,-104,10056,340,150,-9999,-9999,-9999,010010-99999
2010,1,27,5,-68,-97,10066,350,160,-9999,-9999,-9999,010010-99999
2010,1,27,6,-69,-104,10078,350,150,8,-9999,-9999,010010-99999
2010,1,27,7,-65,-106,10089,350,150,-9999,-9999,-9999,010010-99999
2010,1,27,8,-63,-113,10099,360,140,-9999,-9999,-9999,010010-99999
2010,1,27,9,-66,-101,10114,350,160,8,-9999,-9999,010010-99999
2010,1,27,10,-63,-113,10125,350,170,-9999,-9999,-9999,010010-99999
2010,1,27,11,-62,-113,10128,350,160,-9999,-9999,-9999,010010-99999
2010,1,27,12,-60,-118,10135,350,170,4,-9999,-1,010010-99999
2010,1,27,13,-63,-117,10138,350,150,-9999,-9999,-9999,010010-99999
2010,1,27,14,-63,-117,10144,350,140,-9999,-9999,-9999,010010-99999
2010,1,27,15,-66,-123,10143,360,140,5,-9999,-9999,010010-99999
2010,1,27,16,-67,-126,10144,340,150,-9999,-9999,-9999,010010-99999
2010,1,27,17,-67,-126,10148,350,150,-9999,-9999,-9999,010010-99999
2010,1,27,18,-69,-131,10147,350,140,5,-9999,-9999,010010-99999
2010,1,27,19,-70,-129,10147,350,130,-9999,-9999,-9999,010010-99999
2010,1,27,20,-71,-125,10148,340,130,-9999,-9999,-9999,010010-99999
2010,1,27,21,-74,-128,10149,340,110,-9999,-9999,-9999,010010-99999
2010,1,27,22,-76,-132,10147,340,120,-9999,-9999,-9999,010010-99999
2010,1,27,23,-77,-131,10143,340,130,-9999,-9999,-9999,010010-99999
2010,1,28,0,-75,-119,10134,340,130,6,-9999,0,010010-99999
2010,1,28,1,-78,-125,10133,350,130,-9999,-9999,-9999,010010-99999
2010,1,28,2,-78,-126,10129,340,120,-9999,-9999,-9999,010010-99999
2010,1,28,3,-72,-123,10122,340,120,-9999,-9999,-9999,010010-99999
2010,1,28,4,-71,-123,10117,340,110,-9999,-9999,-9999,010010-99999
2010,1,28,5,-68,-95,10113,340,110,-9999,-9999,-9999,010010-99999
2010,1,28,6,-63,-100,10108,350,110,7,-9999,-9999,010010-99999
2010,1,28,7,-57,-92,10105,350,100,-9999,-9999,-9999,010010-99999
2010,1,28,8,-51,-88,10101,350,100,-9999,-9999,-9999,010010-99999
2010,1,28,9,-59,-71,10098,10,100,8,-9999,-9999,010010-99999
2010,1,28,10,-60,-71,10097,360,80,-9999,-9999,-9999,010010-99999
2010,1,28,11,-58,-85,10094,350,70,-9999,-9999,-9999,010010-99999
2010,1,28,12,-54,-93,10091,350,70,7,-9999,5,010010-99999
2010,1,28,13,-54,-91,10085,340,90,-9999,-9999,-9999,010010-99999
2010,1,28,14,-53,-84,10084,350,80,-9999,-9999,-9999,010010-99999
2010,1,28,15,-52,-85,10082,350,70,7,-9999,-9999,010010-99999
2010,1,28,16,-49,-78,10080,340,80,-9999,-9999,-9999,010010-99999
2010,1,28,17,-52,-89,10082,360,120,-9999,-9999,-9999,010010-99999
2010,1,28,18,-49,-92,10082,360,110,7,-9999,-9999,010010-99999
2010,1,28,19,-46,-88,10081,350,80,-9999,-9999,-9999,010010-99999
2010,1,28,20,-43,-87,10081,350,90,-9999,-9999,-9999,010010-99999
2010,1,28,21,-41,-97,10078,340,100,-9999,-9999,-9999,010010-99999
2010,1,28,22,-46,-77,10078,360,110,-9999,-9999,-9999,010010-99999
2010,1,28,23,-39,-78,10075,360,120,-9999,-9999,-9999,010010-99999
2010,1,29,0,-43,-69,10070,360,120,7,-9999,-1,010010-99999
2010,1,29,1,-45,-65,10068,360,140,-9999,-9999,-9999,010010-99999
2010,1,29,2,-46,-61,10062,360,130,-9999,-9999,-9999,010010-99999
2010,1,29,3,-43,-65,10062,350,110,-9999,-9999,-9999,010010-99999
2010,1,29,4,-37,-59,10062,360,110,-9999,-9999,-9999,010010-99999
2010,1,29,5,-38,-64,10055,360,130,-9999,-9999,-9999,010010-99999
2010,1,29,6,-33,-62,10053,350,110,6,-9999,-9999,010010-99999
2010,1,29,7,-37,-63,10051,360,120,-9999,-9999,-9999,010010-99999
2010,1,29,8,-34,-63,10051,360,110,-9999,-9999,-9999,010010-99999
2010,1,29,9,-30,-62,10051,360,110,8,-9999,-9999,010010-99999
2010,1,29,10,-32,-62,10050,350,90,-9999,-9999,-9999,010010-99999
2010,1,29,11,-36,-56,10045,360,100,-9999,-9999,-9999,010010-99999
2010,1,29,12,-36,-57,10045,360,130,6,-9999,-1,010010-99999
2010,1,29,13,-36,-49,10041,360,110,-9999,-9999,-9999,010010-99999
2010,1,29,14,-36,-50,10040,360,110,-9999,-9999,-9999,010010-99999
2010,1,29,15,-29,-62,10043,360,120,8,-9999,-9999,010010-99999
2010,1,29,16,-34,-57,10044,360,120,-9999,-9999,-9999,010010-99999
2010,1,29,17,-32,-76,10049,360,120,-9999,-9999,-9999,010010-99999
2010,1,29,18,-33,-91,10049,350,110,6,-9999,-9999,010010-99999
2010,1,29,19,-37,-84,10051,350,100,-9999,-9999,-9999,010010-99999
2010,1,29,20,-35,-84,10052,350,100,-9999,-9999,-9999,010010-99999
2010,1,29,21,-36,-88,10054,360,120,-9999,-9999,-9999,010010-99999
2010,1,29,22,-36,-86,10053,350,100,-9999,-9999,-9999,010010-99999
2010,1,29,23,-35,-87,10053,360,130,-9999,-9999,-9999,010010-99999
2010,1,30,0,-39,-79,10055,360,110,3,-9999,-1,010010-99999
2010,1,30,1,-36,-86,10057,340,90,-9999,-9999,-9999,010010-99999
2010,1,30,2,-39,-85,10055,360,100,-9999,-9999,-9999,010010-99999
2010,1,30,3,-41,-92,10056,350,100,-9999,-9999,-9999,010010-99999
2010,1,30,4,-42,-98,10056,360,100,-9999,-9999,-9999,010010-99999
2010,1,30,5,-44,-86,10056,350,90,-9999,-9999,-9999,010010-99999
2010,1,30,6,-46,-85,10056,340,90,6,-9999,-9999,010010-99999
2010,1,30,7,-49,-89,10055,360,120,-9999,-9999,-9999,010010-99999
2010,1,30,8,-51,-91,10053,360,120,-9999,-9999,-9999,010010-99999
2010,1,30,9,-52,-90,10055,350,90,6,-9999,-9999,010010-99999
2010,1,30,10,-54,-92,10055,360,100,-9999,-9999,-9999,010010-99999
2010,1,30,11,-57,-94,10057,360,80,-9999,-9999,-9999,010010-99999
2010,1,30,12,-58,-94,10059,360,90,8,-9999,-1,010010-99999
2010,1,30,13,-56,-92,10055,350,100,-9999,-9999,-9999,010010-99999
2010,1,30,14,-57,-90,10053,340,130,-9999,-9999,-9999,010010-99999
2010,1,30,15,-54,-92,10054,340,140,6,-9999,-9999,010010-99999
2010,1,30,16,-42,-74,10057,340,110,-9999,-9999,-9999,010010-99999
2010,1,30,17,-33,-56,10057,340,100,-9999,-9999,-9999,010010-99999
2010,1,30,18,-31,-48,10057,350,130,5,-9999,-9999,010010-99999
2010,1,30,19,-31,-59,10061,350,160,-9999,-9999,-9999,010010-99999
2010,1,30,20,-28,-50,10070,360,120,-9999,-9999,-9999,010010-99999
2010,1,30,21,-26,-51,10074,360,120,-9999,-9999,-9999,010010-99999
2010,1,30,22,-27,-50,10075,360,130,-9999,-9999,-9999,010010-99999
2010,1,30,23,-29,-49,10072,350,110,-9999,-9999,-9999,010010-99999
2010,1,31,0,-30,-53,10075,360,100,7,-9999,-1,010010-99999
2010,1,31,1,-28,-53,10078,350,110,-9999,-9999,-9999,010010-99999
2010,1,31,2,-29,-56,10080,340,110,-9999,-9999,-9999,010010-99999
2010,1,31,3,-27,-54,10082,350,80,-9999,-9999,-9999,010010-99999
2010,1,31,4,-27,-53,10080,350,80,-9999,-9999,-9999,010010-99999
2010,1,31,5,-26,-53,10081,340,80,-9999,-9999,-9999,010010-99999
2010,1,31,6,-27,-47,10081,340,90,7,-9999,-9999,010010-99999
2010,1,31,7,-24,-48,10080,340,70,-9999,-9999,-9999,010010-99999
2010,1,31,8,-22,-52,10081,360,80,-9999,-9999,-9999,010010-99999
2010,1,31,9,-21,-48,10083,350,70,8,-9999,-9999,010010-99999
2010,1,31,10,-20,-46,10084,340,70,-9999,-9999,-9999,010010-99999
2010,1,31,11,-21,-50,10081,360,90,-9999,-9999,-9999,010010-99999
2010,1,31,12,-22,-49,10081,360,90,8,-9999,-1,010010-99999
2010,1,31,13,-27,-47,10080,350,70,-9999,-9999,-9999,010010-99999
2010,1,31,14,-25,-50,10081,340,80,-9999,-9999,-9999,010010-99999
2010,1,31,15,-24,-50,10078,330,110,-9999,-9999,-9999,010010-99999
2010,1,31,16,-24,-61,10079,360,90,-9999,-9999,-9999,010010-99999
2010,1,31,17,-26,-65,10078,340,90,-9999,-9999,-9999,010010-99999
2010,1,31,18,-24,-48,10081,350,60,5,-9999,-9999,010010-99999
2010,1,31,19,-27,-51,10079,360,90,-9999,-9999,-9999,010010-99999
2010,1,31,20,-28,-45,10076,340,80,-9999,-9999,-9999,010010-99999
2010,1,31,21,-25,-42,10073,340,90,-9999,-9999,-9999,010010-99999
2010,1,31,22,-23,-43,10074,340,80,-9999,-9999,-9999,010010-99999
2010,1,31,23,-20,-42,10074,330,90,-9999,-9999,-9999,010010-99999
2010,2,1,0,-20,-41,10075,340,80,7,-9999,5,010010-99999
2010,2,1,1,-24,-39,10074,330,100,-9999,-9999,-9999,010010-99999
2010,2,1,2,-22,-37,10072,330,120,-9999,-9999,-9999,010010-99999
2010,2,1,3,-21,-41,10075,340,90,-9999,-9999,-9999,010010-99999
2010,2,1,4,-24,-38,10074,330,100,-9999,-9999,-9999,010010-99999
2010,2,1,5,-19,-34,10074,350,120,-9999,-9999,-9999,010010-99999
2010,2,1,6,-21,-33,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2010,2,1,7,-15,-32,10078,350,100,-9999,-9999,-9999,010010-99999
2010,2,1,8,-18,-33,10081,350,70,-9999,-9999,-9999,010010-99999
2010,2,1,9,-14,-30,10085,360,80,6,-9999,-9999,010010-99999
2010,2,1,10,-11,-36,10089,360,80,-9999,-9999,-9999,010010-99999
2010,2,1,11,-12,-42,10092,10,80,-9999,-9999,-9999,010010-99999
2010,2,1,12,-11,-41,10092,20,80,4,-9999,0,010010-99999
2010,2,1,13,-11,-41,10094,10,80,-9999,-9999,-9999,010010-99999
2010,2,1,14,-9,-38,10097,350,90,-9999,-9999,-9999,010010-99999
2010,2,1,15,-8,-37,10102,10,90,4,-9999,-9999,010010-99999
2010,2,1,16,-11,-41,10103,10,90,-9999,-9999,-9999,010010-99999
2010,2,1,17,-9,-35,10108,360,80,-9999,-9999,-9999,010010-99999
2010,2,1,18,-11,-42,10112,360,100,4,-9999,-9999,010010-99999
2010,2,1,19,-11,-41,10116,10,80,-9999,-9999,-9999,010010-99999
2010,2,1,20,-10,-41,10117,360,70,-9999,-9999,-9999,010010-99999
2010,2,1,21,-11,-46,10118,360,80,-9999,-9999,-9999,010010-99999
2010,2,1,22,-10,-43,10123,350,70,-9999,-9999,-9999,010010-99999
2010,2,1,23,-10,-42,10127,360,80,-9999,-9999,-9999,010010-99999
2010,2,2,0,-13,-43,10131,360,50,-9999,-9999,-9999,010010-99999
2010,2,2,1,-14,-50,10134,350,60,-9999,-9999,-9999,010010-99999
2010,2,2,2,-12,-44,10138,360,60,-9999,-9999,-9999,010010-99999
2010,2,2,3,-12,-37,10142,10,60,-9999,-9999,-9999,010010-99999
2010,2,2,4,-11,-42,10143,360,70,-9999,-9999,-9999,010010-99999
2010,2,2,5,-13,-37,10147,360,50,-9999,-9999,-9999,010010-99999
2010,2,2,6,-12,-45,10153,10,60,5,-9999,-9999,010010-99999
2010,2,2,7,-13,-48,10154,10,80,-9999,-9999,-9999,010010-99999
2010,2,2,8,-14,-45,10156,360,70,-9999,-9999,-9999,010010-99999
2010,2,2,9,-12,-44,10161,10,60,-9999,-9999,-9999,010010-99999
2010,2,2,10,-13,-46,10165,350,50,-9999,-9999,-9999,010010-99999
2010,2,2,11,-15,-49,10167,10,60,-9999,-9999,-9999,010010-99999
2010,2,2,12,-13,-51,10167,360,70,3,-9999,0,010010-99999
2010,2,2,13,-12,-51,10170,350,70,-9999,-9999,-9999,010010-99999
2010,2,2,14,-13,-55,10173,10,80,-9999,-9999,-9999,010010-99999
2010,2,2,15,-11,-54,10176,360,90,-9999,-9999,-9999,010010-99999
